id,status,start,finish,duration_hours,student,paying_client,paying_client_name
9287358,cancelled,2023-03-22T17:30:00.000Z,2023-03-22T18:30:00.000Z,1,,,""
9287357,cancelled,2023-03-15T17:30:00.000Z,2023-03-15T18:30:00.000Z,1,,,""
9287356,cancelled,2023-03-08T17:30:00.000Z,2023-03-08T18:30:00.000Z,1,,,""
9287355,complete,2023-03-01T17:30:00.000Z,2023-03-01T18:30:00.000Z,1,,,""
9287354,complete,2023-02-22T17:30:00.000Z,2023-02-22T18:30:00.000Z,1,,,""
9287353,complete,2023-02-15T17:30:00.000Z,2023-02-15T18:30:00.000Z,1,,,""
9287352,complete,2023-02-08T17:30:00.000Z,2023-02-08T18:30:00.000Z,1,,,""
9287351,cancelled,2023-02-01T17:30:00.000Z,2023-02-01T18:30:00.000Z,1,,,""
9287340,complete,2023-11-21T17:30:00.000Z,2023-11-21T18:30:00.000Z,1,,,""
9287339,complete,2023-11-14T17:30:00.000Z,2023-11-14T18:30:00.000Z,1,,,""
9287338,complete,2023-11-07T17:30:00.000Z,2023-11-07T18:30:00.000Z,1,,,""
9287337,complete,2023-11-01T16:00:00.000Z,2023-11-01T17:00:00.000Z,1,,,""
9287336,complete,2023-10-25T11:30:00.000Z,2023-10-25T12:30:00.000Z,1,,,""
9287335,complete,2023-10-17T16:30:00.000Z,2023-10-17T17:30:00.000Z,1,,,""
9287334,complete,2023-10-10T16:30:00.000Z,2023-10-10T17:30:00.000Z,1,,,""
9287333,complete,2023-10-03T16:30:00.000Z,2023-10-03T17:30:00.000Z,1,,,""
9287332,complete,2023-09-26T16:30:00.000Z,2023-09-26T17:30:00.000Z,1,,,""
9287331,complete,2023-09-19T16:30:00.000Z,2023-09-19T17:30:00.000Z,1,,,""
9287330,complete,2023-09-12T16:30:00.000Z,2023-09-12T17:30:00.000Z,1,,,""
9287329,complete,2023-09-05T11:00:00.000Z,2023-09-05T12:00:00.000Z,1,,,""
9287328,cancelled,2023-08-29T16:30:00.000Z,2023-08-29T17:30:00.000Z,1,,,""
9287327,complete,2023-08-22T16:30:00.000Z,2023-08-22T17:30:00.000Z,1,,,""
9287326,complete,2023-08-15T16:30:00.000Z,2023-08-15T17:30:00.000Z,1,,,""
9287325,complete,2023-08-08T16:30:00.000Z,2023-08-08T17:30:00.000Z,1,,,""
9287324,cancelled,2023-08-01T16:30:00.000Z,2023-08-01T17:30:00.000Z,1,,,""
9287323,cancelled,2023-07-25T16:30:00.000Z,2023-07-25T17:30:00.000Z,1,,,""
9287322,complete,2023-07-18T16:30:00.000Z,2023-07-18T17:30:00.000Z,1,,,""
9287321,cancelled,2023-07-11T16:30:00.000Z,2023-07-11T17:30:00.000Z,1,,,""
9287320,cancelled,2023-07-04T16:30:00.000Z,2023-07-04T17:30:00.000Z,1,,,""
9287319,complete,2023-06-27T16:30:00.000Z,2023-06-27T17:30:00.000Z,1,,,""
9287318,complete,2023-06-20T16:30:00.000Z,2023-06-20T17:30:00.000Z,1,,,""
9287317,complete,2023-06-13T16:30:00.000Z,2023-06-13T17:30:00.000Z,1,,,""
9287316,complete,2023-06-06T16:30:00.000Z,2023-06-06T17:30:00.000Z,1,,,""
9287315,complete,2023-05-30T16:30:00.000Z,2023-05-30T17:30:00.000Z,1,,,""
9287314,complete,2023-05-23T16:30:00.000Z,2023-05-23T17:30:00.000Z,1,,,""
9287313,complete,2023-05-16T16:30:00.000Z,2023-05-16T17:30:00.000Z,1,,,""
9287312,complete,2023-05-09T16:30:00.000Z,2023-05-09T17:30:00.000Z,1,,,""
9287311,complete,2023-05-02T16:30:00.000Z,2023-05-02T17:30:00.000Z,1,,,""
9287310,complete,2023-04-25T16:30:00.000Z,2023-04-25T17:30:00.000Z,1,,,""
9287309,complete,2023-04-18T16:30:00.000Z,2023-04-18T17:30:00.000Z,1,,,""
9287308,cancelled,2023-04-11T16:30:00.000Z,2023-04-11T17:30:00.000Z,1,,,""
9287307,cancelled,2023-04-04T16:30:00.000Z,2023-04-04T17:30:00.000Z,1,,,""
9287306,complete,2023-03-28T16:30:00.000Z,2023-03-28T17:30:00.000Z,1,,,""
9287305,cancelled,2023-03-21T17:30:00.000Z,2023-03-21T18:30:00.000Z,1,,,""
9287304,cancelled,2023-03-14T17:30:00.000Z,2023-03-14T18:30:00.000Z,1,,,""
9287303,complete,2023-03-07T17:30:00.000Z,2023-03-07T18:30:00.000Z,1,,,""
9287302,complete,2023-02-28T17:30:00.000Z,2023-02-28T18:30:00.000Z,1,,,""
9287301,complete,2023-02-21T17:30:00.000Z,2023-02-21T18:30:00.000Z,1,,,""
9287299,complete,2023-02-07T17:30:00.000Z,2023-02-07T18:30:00.000Z,1,,,""
9287298,complete,2023-01-31T17:30:00.000Z,2023-01-31T18:30:00.000Z,1,,,""
9259313,complete,2023-02-18T17:30:00.000Z,2023-02-18T19:00:00.000Z,1.5,,,""
9259312,complete,2023-02-15T17:30:00.000Z,2023-02-15T19:00:00.000Z,1.5,,,""
9259303,complete,2023-02-12T17:30:00.000Z,2023-02-12T19:00:00.000Z,1.5,,,""
9259179,complete,2023-02-09T16:00:00.000Z,2023-02-09T17:30:00.000Z,1.5,,,""
9244614,complete,2023-02-08T16:15:00.000Z,2023-02-08T17:15:00.000Z,1,,,""
9241235,complete,2023-02-07T18:30:00.000Z,2023-02-07T20:00:00.000Z,1.5,,,""
9186074,awaiting-report,2023-02-28T18:00:00.000Z,2023-02-28T19:00:00.000Z,1,,,""
9176034,complete,2023-02-01T16:15:00.000Z,2023-02-01T17:15:00.000Z,1,,,""
9165084,complete,2023-01-31T18:30:00.000Z,2023-01-31T20:00:00.000Z,1.5,,,""
9156308,planned,2024-01-18T16:30:00.000Z,2024-01-18T17:30:00.000Z,1,,,""
9156307,planned,2024-01-11T16:30:00.000Z,2024-01-11T17:30:00.000Z,1,,,""
9156306,planned,2024-01-04T16:30:00.000Z,2024-01-04T17:30:00.000Z,1,,,""
9156305,planned,2023-12-28T16:30:00.000Z,2023-12-28T17:30:00.000Z,1,,,""
9156304,planned,2023-12-21T16:30:00.000Z,2023-12-21T17:30:00.000Z,1,,,""
9156303,planned,2023-12-14T16:30:00.000Z,2023-12-14T17:30:00.000Z,1,,,""
9156302,planned,2023-12-07T16:30:00.000Z,2023-12-07T17:30:00.000Z,1,,,""
9156301,planned,2023-11-30T16:30:00.000Z,2023-11-30T17:30:00.000Z,1,,,""
9156300,planned,2023-11-23T16:30:00.000Z,2023-11-23T17:30:00.000Z,1,,,""
9156299,planned,2023-11-16T16:30:00.000Z,2023-11-16T17:30:00.000Z,1,,,""
9156298,planned,2023-11-09T16:30:00.000Z,2023-11-09T17:30:00.000Z,1,,,""
9156297,planned,2023-11-02T16:30:00.000Z,2023-11-02T17:30:00.000Z,1,,,""
9156296,planned,2023-10-26T15:30:00.000Z,2023-10-26T16:30:00.000Z,1,,,""
9156295,planned,2023-10-19T15:30:00.000Z,2023-10-19T16:30:00.000Z,1,,,""
9156294,planned,2023-10-12T15:30:00.000Z,2023-10-12T16:30:00.000Z,1,,,""
9156293,planned,2023-10-05T15:30:00.000Z,2023-10-05T16:30:00.000Z,1,,,""
9156292,planned,2023-09-28T15:30:00.000Z,2023-09-28T16:30:00.000Z,1,,,""
9156291,planned,2023-09-21T15:30:00.000Z,2023-09-21T16:30:00.000Z,1,,,""
9156290,planned,2023-09-14T15:30:00.000Z,2023-09-14T16:30:00.000Z,1,,,""
9156289,planned,2023-09-07T15:30:00.000Z,2023-09-07T16:30:00.000Z,1,,,""
9156288,planned,2023-08-31T15:30:00.000Z,2023-08-31T16:30:00.000Z,1,,,""
9156287,planned,2023-08-24T15:30:00.000Z,2023-08-24T16:30:00.000Z,1,,,""
9156286,planned,2023-08-17T15:30:00.000Z,2023-08-17T16:30:00.000Z,1,,,""
9156284,planned,2023-08-10T15:30:00.000Z,2023-08-10T16:30:00.000Z,1,,,""
9156283,planned,2023-08-03T15:30:00.000Z,2023-08-03T16:30:00.000Z,1,,,""
9156282,planned,2023-07-27T15:30:00.000Z,2023-07-27T16:30:00.000Z,1,,,""
9156281,planned,2023-07-20T15:30:00.000Z,2023-07-20T16:30:00.000Z,1,,,""
9156280,planned,2023-07-13T15:30:00.000Z,2023-07-13T16:30:00.000Z,1,,,""
9156279,planned,2023-07-06T15:30:00.000Z,2023-07-06T16:30:00.000Z,1,,,""
9156278,planned,2023-06-29T15:30:00.000Z,2023-06-29T16:30:00.000Z,1,,,""
9156277,planned,2023-06-22T15:30:00.000Z,2023-06-22T16:30:00.000Z,1,,,""
9156275,complete,2023-06-08T15:30:00.000Z,2023-06-08T16:30:00.000Z,1,,,""
9156274,complete,2023-06-01T15:30:00.000Z,2023-06-01T16:30:00.000Z,1,,,""
9156273,cancelled,2023-05-25T15:30:00.000Z,2023-05-25T16:30:00.000Z,1,,,""
9156272,complete,2023-05-18T15:30:00.000Z,2023-05-18T16:30:00.000Z,1,,,""
9156271,complete,2023-05-11T15:30:00.000Z,2023-05-11T16:30:00.000Z,1,,,""
9156270,complete,2023-05-04T15:30:00.000Z,2023-05-04T16:30:00.000Z,1,,,""
9156269,complete,2023-04-27T15:30:00.000Z,2023-04-27T16:30:00.000Z,1,,,""
9156268,complete,2023-04-20T15:30:00.000Z,2023-04-20T16:30:00.000Z,1,,,""
9156267,cancelled,2023-04-13T15:30:00.000Z,2023-04-13T16:30:00.000Z,1,,,""
9156266,cancelled,2023-04-06T15:30:00.000Z,2023-04-06T16:30:00.000Z,1,,,""
9156265,complete,2023-03-30T15:30:00.000Z,2023-03-30T16:30:00.000Z,1,,,""
9156264,complete,2023-03-23T16:30:00.000Z,2023-03-23T17:30:00.000Z,1,,,""
9156263,cancelled-chargeable,2023-03-16T16:30:00.000Z,2023-03-16T17:30:00.000Z,1,,,""
9156262,complete,2023-03-09T16:30:00.000Z,2023-03-09T17:30:00.000Z,1,,,""
9156261,complete,2023-03-02T16:30:00.000Z,2023-03-02T17:30:00.000Z,1,,,""
9156260,complete,2023-02-23T16:30:00.000Z,2023-02-23T17:30:00.000Z,1,,,""
9156259,complete,2023-02-16T16:30:00.000Z,2023-02-16T17:30:00.000Z,1,,,""
9156258,complete,2023-02-09T16:30:00.000Z,2023-02-09T17:30:00.000Z,1,,,""
9150021,complete,2023-01-30T16:16:00.000Z,2023-01-30T17:16:00.000Z,1,,,""
9144031,complete,2023-02-05T15:00:00.000Z,2023-02-05T16:30:00.000Z,1.5,,,""
9125026,complete,2023-01-27T16:30:00.000Z,2023-01-27T17:30:00.000Z,1,,,""
9120061,cancelled,2023-12-21T16:30:00.000Z,2023-12-21T17:30:00.000Z,1,,,""
9120060,cancelled,2023-12-07T16:30:00.000Z,2023-12-07T17:30:00.000Z,1,,,""
9120059,complete,2023-11-23T16:30:00.000Z,2023-11-23T17:30:00.000Z,1,,,""
9120058,complete,2023-11-09T16:30:00.000Z,2023-11-09T17:30:00.000Z,1,,,""
9120057,complete,2023-11-04T09:30:00.000Z,2023-11-04T10:30:00.000Z,1,,,""
9120056,complete,2023-10-12T15:30:00.000Z,2023-10-12T16:30:00.000Z,1,,,""
9120055,complete,2023-09-28T15:30:00.000Z,2023-09-28T16:30:00.000Z,1,,,""
9120054,complete,2023-09-14T15:30:00.000Z,2023-09-14T16:30:00.000Z,1,,,""
9120053,cancelled,2023-08-31T15:30:00.000Z,2023-08-31T16:30:00.000Z,1,,,""
9120052,cancelled,2023-08-17T15:30:00.000Z,2023-08-17T16:30:00.000Z,1,,,""
9120051,cancelled,2023-08-03T15:30:00.000Z,2023-08-03T16:30:00.000Z,1,,,""
9120050,cancelled,2023-07-20T15:30:00.000Z,2023-07-20T16:30:00.000Z,1,,,""
9120049,cancelled,2023-07-06T15:30:00.000Z,2023-07-06T16:30:00.000Z,1,,,""
9120048,complete,2023-06-22T15:30:00.000Z,2023-06-22T16:30:00.000Z,1,,,""
9120047,complete,2023-06-15T15:30:00.000Z,2023-06-15T16:30:00.000Z,1,,,""
9120046,cancelled,2023-06-13T15:30:00.000Z,2023-06-13T16:30:00.000Z,1,,,""
9120045,complete,2023-05-11T15:30:00.000Z,2023-05-11T16:30:00.000Z,1,,,""
9120044,complete,2023-05-16T15:30:00.000Z,2023-05-16T16:30:00.000Z,1,,,""
9120043,complete,2023-04-26T15:30:00.000Z,2023-04-26T16:30:00.000Z,1,,,""
9120042,complete,2023-03-30T15:30:00.000Z,2023-03-30T16:30:00.000Z,1,,,""
9120041,complete,2023-03-16T16:30:00.000Z,2023-03-16T17:30:00.000Z,1,,,""
9120040,complete,2023-03-02T16:30:00.000Z,2023-03-02T17:30:00.000Z,1,,,""
9120039,cancelled,2023-02-16T16:30:00.000Z,2023-02-16T17:30:00.000Z,1,,,""
9120037,complete,2023-02-02T16:30:00.000Z,2023-02-02T17:30:00.000Z,1,,,""
9119996,cancelled,2023-05-17T16:00:00.000Z,2023-05-17T17:00:00.000Z,1,,,""
9119995,complete,2023-05-10T16:00:00.000Z,2023-05-10T17:00:00.000Z,1,,,""
9119994,complete,2023-05-03T16:00:00.000Z,2023-05-03T17:00:00.000Z,1,,,""
9119993,cancelled,2023-04-26T16:00:00.000Z,2023-04-26T17:00:00.000Z,1,,,""
9119992,cancelled,2023-04-19T16:00:00.000Z,2023-04-19T17:00:00.000Z,1,,,""
9119991,cancelled,2023-04-12T16:00:00.000Z,2023-04-12T17:00:00.000Z,1,,,""
9119990,cancelled,2023-04-05T16:00:00.000Z,2023-04-05T17:00:00.000Z,1,,,""
9119989,cancelled,2023-03-29T16:00:00.000Z,2023-03-29T17:00:00.000Z,1,,,""
9119988,cancelled,2023-03-22T16:00:00.000Z,2023-03-22T17:00:00.000Z,1,,,""
9119987,complete,2023-03-15T17:00:00.000Z,2023-03-15T18:00:00.000Z,1,,,""
9119986,cancelled,2023-03-08T17:00:00.000Z,2023-03-08T18:00:00.000Z,1,,,""
9119985,cancelled,2023-03-01T17:00:00.000Z,2023-03-01T18:00:00.000Z,1,,,""
9119984,complete,2023-02-22T17:00:00.000Z,2023-02-22T18:00:00.000Z,1,,,""
9119983,complete,2023-02-15T17:00:00.000Z,2023-02-15T18:00:00.000Z,1,,,""
9119982,cancelled,2023-02-08T17:00:00.000Z,2023-02-08T18:00:00.000Z,1,,,""
9119981,complete,2023-02-01T17:00:00.000Z,2023-02-01T18:00:00.000Z,1,,,""
9119980,complete,2023-01-25T17:00:00.000Z,2023-01-25T18:00:00.000Z,1,,,""
9114614,complete,2023-01-26T19:00:00.000Z,2023-01-26T20:15:00.000Z,1.25,,,""
9102079,complete,2023-02-02T16:00:00.000Z,2023-02-02T17:30:00.000Z,1.5,,,""
9102073,complete,2023-01-29T15:00:00.000Z,2023-01-29T16:30:00.000Z,1.5,,,""
9101951,complete,2023-01-25T16:00:00.000Z,2023-01-25T17:30:00.000Z,1.5,,,""
9093489,complete,2023-01-24T18:30:00.000Z,2023-01-24T20:00:00.000Z,1.5,,,""
9054404,complete,2023-01-20T16:58:00.000Z,2023-01-20T17:45:00.000Z,0.7833333333333333,,,""
9046413,cancelled,2024-01-01T16:30:00.000Z,2024-01-01T17:30:00.000Z,1,,,""
9046412,cancelled,2023-12-25T16:30:00.000Z,2023-12-25T17:30:00.000Z,1,,,""
9046411,complete,2023-12-18T16:30:00.000Z,2023-12-18T17:30:00.000Z,1,,,""
9046410,complete,2023-12-11T16:30:00.000Z,2023-12-11T17:30:00.000Z,1,,,""
9046409,cancelled,2023-12-04T16:30:00.000Z,2023-12-04T17:30:00.000Z,1,,,""
9046408,complete,2023-11-27T16:30:00.000Z,2023-11-27T17:30:00.000Z,1,,,""
9046407,complete,2023-11-20T16:30:00.000Z,2023-11-20T17:30:00.000Z,1,,,""
9046406,complete,2023-11-13T16:30:00.000Z,2023-11-13T17:30:00.000Z,1,,,""
9046405,cancelled,2023-11-06T16:30:00.000Z,2023-11-06T17:30:00.000Z,1,,,""
9046404,cancelled,2023-10-30T16:30:00.000Z,2023-10-30T17:30:00.000Z,1,,,""
9046403,cancelled,2023-10-23T15:30:00.000Z,2023-10-23T16:30:00.000Z,1,,,""
9046402,complete,2023-10-16T15:30:00.000Z,2023-10-16T16:30:00.000Z,1,,,""
9046401,complete,2023-10-09T15:30:00.000Z,2023-10-09T16:30:00.000Z,1,,,""
9046400,complete,2023-10-02T15:30:00.000Z,2023-10-02T16:30:00.000Z,1,,,""
9046399,complete,2023-09-25T15:30:00.000Z,2023-09-25T16:30:00.000Z,1,,,""
9046398,complete,2023-09-18T15:30:00.000Z,2023-09-18T16:30:00.000Z,1,,,""
9046397,complete,2023-09-11T15:30:00.000Z,2023-09-11T16:30:00.000Z,1,,,""
9046396,complete,2023-09-05T09:00:00.000Z,2023-09-05T10:00:00.000Z,1,,,""
9046395,cancelled,2023-08-28T15:30:00.000Z,2023-08-28T16:30:00.000Z,1,,,""
9046394,cancelled,2023-08-21T15:30:00.000Z,2023-08-21T16:30:00.000Z,1,,,""
9046393,cancelled,2023-08-14T15:30:00.000Z,2023-08-14T16:30:00.000Z,1,,,""
9046392,cancelled,2023-08-07T15:30:00.000Z,2023-08-07T16:30:00.000Z,1,,,""
9046391,cancelled,2023-07-31T15:30:00.000Z,2023-07-31T16:30:00.000Z,1,,,""
9046390,complete,2023-07-24T12:00:00.000Z,2023-07-24T13:00:00.000Z,1,,,""
9046389,complete,2023-07-17T15:30:00.000Z,2023-07-17T16:30:00.000Z,1,,,""
9046388,complete,2023-07-10T15:30:00.000Z,2023-07-10T16:30:00.000Z,1,,,""
9046387,complete,2023-07-03T15:30:00.000Z,2023-07-03T16:30:00.000Z,1,,,""
9046386,complete,2023-06-26T15:30:00.000Z,2023-06-26T16:30:00.000Z,1,,,""
9046385,complete,2023-06-23T14:40:00.000Z,2023-06-23T15:40:00.000Z,1,,,""
9046384,complete,2023-06-12T15:30:00.000Z,2023-06-12T16:30:00.000Z,1,,,""
9046383,complete,2023-06-05T15:30:00.000Z,2023-06-05T16:30:00.000Z,1,,,""
9046382,complete,2023-06-01T13:00:00.000Z,2023-06-01T14:00:00.000Z,1,,,""
9046381,complete,2023-05-22T15:30:00.000Z,2023-05-22T16:30:00.000Z,1,,,""
9046380,complete,2023-05-15T15:30:00.000Z,2023-05-15T16:30:00.000Z,1,,,""
9046379,complete,2023-05-12T14:50:00.000Z,2023-05-12T15:50:00.000Z,1,,,""
9046378,complete,2023-05-01T15:30:00.000Z,2023-05-01T16:30:00.000Z,1,,,""
9046377,complete,2023-04-24T15:30:00.000Z,2023-04-24T16:30:00.000Z,1,,,""
9046376,complete,2023-04-22T14:50:00.000Z,2023-04-22T15:50:00.000Z,1,,,""
9046375,cancelled,2023-04-10T15:30:00.000Z,2023-04-10T16:30:00.000Z,1,,,""
9046374,cancelled,2023-04-03T15:30:00.000Z,2023-04-03T16:30:00.000Z,1,,,""
9046373,complete,2023-03-27T15:30:00.000Z,2023-03-27T16:30:00.000Z,1,,,""
9046372,complete,2023-03-20T16:30:00.000Z,2023-03-20T17:30:00.000Z,1,,,""
9046371,complete,2023-03-13T16:30:00.000Z,2023-03-13T17:30:00.000Z,1,,,""
9046370,complete,2023-03-06T16:30:00.000Z,2023-03-06T17:30:00.000Z,1,,,""
9046369,complete,2023-02-27T16:30:00.000Z,2023-02-27T17:30:00.000Z,1,,,""
9046368,complete,2023-02-20T16:30:00.000Z,2023-02-20T17:30:00.000Z,1,,,""
9046367,cancelled,2023-02-13T16:30:00.000Z,2023-02-13T17:30:00.000Z,1,,,""
9046366,cancelled,2023-02-06T16:30:00.000Z,2023-02-06T17:30:00.000Z,1,,,""
9046365,complete,2023-01-30T16:30:00.000Z,2023-01-30T17:30:00.000Z,1,,,""
9046361,complete,2023-01-23T16:30:00.000Z,2023-01-23T17:30:00.000Z,1,,,""
9046292,complete,2023-01-19T17:00:00.000Z,2023-01-19T18:30:00.000Z,1.5,,,""
9022525,complete,2023-01-17T18:30:00.000Z,2023-01-17T20:00:00.000Z,1.5,,,""
8995866,cancelled,2023-12-30T14:00:00.000Z,2023-12-30T16:00:00.000Z,2,,,""
8995865,cancelled,2023-12-23T14:00:00.000Z,2023-12-23T16:00:00.000Z,2,,,""
8995864,complete,2023-12-17T14:00:00.000Z,2023-12-17T16:00:00.000Z,2,,,""
8995863,cancelled,2023-12-09T14:00:00.000Z,2023-12-09T16:00:00.000Z,2,,,""
8995862,complete,2023-12-02T14:00:00.000Z,2023-12-02T16:00:00.000Z,2,,,""
8995861,complete,2023-11-25T14:00:00.000Z,2023-11-25T16:00:00.000Z,2,,,""
8995860,complete,2023-11-18T14:00:00.000Z,2023-11-18T16:00:00.000Z,2,,,""
8995859,complete,2023-11-11T15:00:00.000Z,2023-11-11T17:00:00.000Z,2,,,""
8995858,complete,2023-11-05T14:00:00.000Z,2023-11-05T16:00:00.000Z,2,,,""
8995857,complete,2023-10-28T13:00:00.000Z,2023-10-28T15:00:00.000Z,2,,,""
8995856,cancelled,2023-10-21T13:00:00.000Z,2023-10-21T15:00:00.000Z,2,,,""
8995855,complete,2023-10-13T13:00:00.000Z,2023-10-13T15:00:00.000Z,2,,,""
8995854,complete,2023-10-07T13:00:00.000Z,2023-10-07T15:00:00.000Z,2,,,""
8995853,complete,2023-09-30T13:00:00.000Z,2023-09-30T15:00:00.000Z,2,,,""
8995852,complete,2023-09-23T13:00:00.000Z,2023-09-23T15:00:00.000Z,2,,,""
8995851,complete,2023-09-16T13:00:00.000Z,2023-09-16T15:00:00.000Z,2,,,""
8995850,complete,2023-09-09T13:00:00.000Z,2023-09-09T15:00:00.000Z,2,,,""
8995849,complete,2023-09-02T13:00:00.000Z,2023-09-02T15:00:00.000Z,2,,,""
8995848,cancelled,2023-08-26T13:00:00.000Z,2023-08-26T15:00:00.000Z,2,,,""
8995847,cancelled,2023-08-19T13:00:00.000Z,2023-08-19T15:00:00.000Z,2,,,""
8995846,cancelled,2023-08-12T13:00:00.000Z,2023-08-12T15:00:00.000Z,2,,,""
8995845,cancelled,2023-08-05T13:00:00.000Z,2023-08-05T15:00:00.000Z,2,,,""
8995844,cancelled,2023-07-29T13:00:00.000Z,2023-07-29T15:00:00.000Z,2,,,""
8995843,complete,2023-07-22T13:00:00.000Z,2023-07-22T15:00:00.000Z,2,,,""
8995842,cancelled,2023-07-15T13:00:00.000Z,2023-07-15T15:00:00.000Z,2,,,""
8995841,complete,2023-07-11T13:00:00.000Z,2023-07-11T15:00:00.000Z,2,,,""
8995840,complete,2023-07-01T13:00:00.000Z,2023-07-01T15:00:00.000Z,2,,,""
8995839,complete,2023-06-24T13:00:00.000Z,2023-06-24T15:00:00.000Z,2,,,""
8995838,complete,2023-06-17T13:00:00.000Z,2023-06-17T15:00:00.000Z,2,,,""
8995837,complete,2023-06-10T13:00:00.000Z,2023-06-10T15:00:00.000Z,2,,,""
8995836,complete,2023-06-03T13:00:00.000Z,2023-06-03T15:00:00.000Z,2,,,""
8995835,complete,2023-05-27T13:00:00.000Z,2023-05-27T15:00:00.000Z,2,,,""
8995834,complete,2023-05-20T13:00:00.000Z,2023-05-20T15:00:00.000Z,2,,,""
8995833,complete,2023-05-13T13:00:00.000Z,2023-05-13T15:00:00.000Z,2,,,""
8995832,cancelled,2023-05-06T13:00:00.000Z,2023-05-06T15:00:00.000Z,2,,,""
8995831,cancelled,2023-04-29T13:00:00.000Z,2023-04-29T15:00:00.000Z,2,,,""
8995830,complete,2023-04-22T13:00:00.000Z,2023-04-22T15:00:00.000Z,2,,,""
8995829,cancelled,2023-04-15T13:00:00.000Z,2023-04-15T15:00:00.000Z,2,,,""
8995828,cancelled,2023-04-08T13:00:00.000Z,2023-04-08T15:00:00.000Z,2,,,""
8995827,complete,2023-04-01T13:00:00.000Z,2023-04-01T15:00:00.000Z,2,,,""
8995826,complete,2023-03-25T14:00:00.000Z,2023-03-25T16:00:00.000Z,2,,,""
8995825,complete,2023-03-18T14:00:00.000Z,2023-03-18T16:00:00.000Z,2,,,""
8995824,complete,2023-03-11T14:00:00.000Z,2023-03-11T16:00:00.000Z,2,,,""
8995823,complete,2023-03-04T14:00:00.000Z,2023-03-04T16:00:00.000Z,2,,,""
8995822,complete,2023-02-25T14:00:00.000Z,2023-02-25T16:00:00.000Z,2,,,""
8995821,complete,2023-02-18T14:00:00.000Z,2023-02-18T16:00:00.000Z,2,,,""
8995820,complete,2023-02-11T14:00:00.000Z,2023-02-11T16:00:00.000Z,2,,,""
8995819,complete,2023-02-04T14:00:00.000Z,2023-02-04T16:00:00.000Z,2,,,""
8995818,complete,2023-01-28T14:00:00.000Z,2023-01-28T16:00:00.000Z,2,,,""
8995816,complete,2023-01-21T14:00:00.000Z,2023-01-21T16:00:00.000Z,2,,,""
8975070,complete,2023-01-12T18:00:00.000Z,2023-01-12T19:30:00.000Z,1.5,,,""
8962651,complete,2023-01-11T16:10:00.000Z,2023-01-11T17:10:00.000Z,1,,,""
8961355,complete,2023-01-14T14:00:00.000Z,2023-01-14T15:00:00.000Z,1,,,""
8960785,cancelled-chargeable,2023-01-22T15:00:00.000Z,2023-01-22T16:30:00.000Z,1.5,,,""
8950462,complete,2023-01-10T18:30:00.000Z,2023-01-10T20:00:00.000Z,1.5,,,""
8930250,complete,2023-01-07T10:00:00.000Z,2023-01-07T11:00:00.000Z,1,,,""
8926646,cancelled-chargeable,2023-02-21T13:45:00.000Z,2023-02-21T15:15:00.000Z,1.5,,,""
8926645,cancelled,2023-02-14T13:45:00.000Z,2023-02-14T15:15:00.000Z,1.5,,,""
8926644,cancelled,2023-02-07T13:45:00.000Z,2023-02-07T15:15:00.000Z,1.5,,,""
8926643,cancelled,2023-01-31T13:45:00.000Z,2023-01-31T15:15:00.000Z,1.5,,,""
8926642,complete,2023-01-24T13:45:00.000Z,2023-01-24T15:00:00.000Z,1.25,,,""
8926641,complete,2023-01-17T13:45:00.000Z,2023-01-17T15:15:00.000Z,1.5,,,""
8926640,complete,2023-01-10T13:45:00.000Z,2023-01-10T15:15:00.000Z,1.5,,,""
8913668,complete,2023-01-07T10:00:00.000Z,2023-01-07T11:30:00.000Z,1.5,,,""
8909454,complete,2023-01-06T16:00:00.000Z,2023-01-06T17:00:00.000Z,1,,,""
8834986,complete,2022-12-07T16:30:00.000Z,2022-12-07T17:30:00.000Z,1,,,""
8834980,complete,2022-12-08T16:00:00.000Z,2022-12-08T17:00:00.000Z,1,,,""
8834969,complete,2022-12-08T17:30:00.000Z,2022-12-08T18:30:00.000Z,1,,,""
8834636,complete,2022-12-02T16:00:00.000Z,2022-12-02T17:00:00.000Z,1,,,""
8813790,complete,2022-12-30T09:00:00.000Z,2022-12-30T10:30:00.000Z,1.5,,,""
8813788,complete,2022-12-28T12:00:00.000Z,2022-12-28T13:30:00.000Z,1.5,,,""
8813437,complete,2023-01-08T08:30:00.000Z,2023-01-08T10:00:00.000Z,1.5,,,""
8813436,complete,2023-01-05T09:00:00.000Z,2023-01-05T10:30:00.000Z,1.5,,,""
8813433,cancelled,2023-01-03T08:30:00.000Z,2023-01-03T10:00:00.000Z,1.5,,,""
8808607,complete,2022-12-29T09:00:00.000Z,2022-12-29T10:30:00.000Z,1.5,,,""
8801592,complete,2022-12-26T09:00:00.000Z,2022-12-26T10:30:00.000Z,1.5,,,""
8790389,complete,2022-12-28T11:00:00.000Z,2022-12-28T12:30:00.000Z,1.5,,,""
8790385,complete,2022-12-24T11:00:00.000Z,2022-12-24T12:30:00.000Z,1.5,,,""
8789966,complete,2022-12-19T09:00:00.000Z,2022-12-19T10:30:00.000Z,1.5,,,""
8771842,complete,2022-12-17T09:00:00.000Z,2022-12-17T10:30:00.000Z,1.5,,,""
8739751,cancelled,2023-02-08T17:30:00.000Z,2023-02-08T18:30:00.000Z,1,,,""
8739750,complete,2023-02-01T17:30:00.000Z,2023-02-01T18:30:00.000Z,1,,,""
